property_name,address,type,size,room_num,bathroom_num,price,precise_address,longitude,latitude
雍景台,西半山,公寓,"1,062",3,2,"51,500",香港西半山雍景台,114.15445,22.278811
联邦花园,西半山,公寓,"1,160",2,2,"53,000",香港西半山联邦花园,114.163825,22.276284
嘉兆台,西半山,公寓,971,3,2,"47,000",香港西半山嘉兆台,114.157377,22.277247
一号銀海,奥运站,公寓,963,3,2,"48,000",香港奥运站一号銀海,114.165394,22.314865
承德山庄,西半山,公寓,942,3,2,"48,000",香港西半山承德山庄,114.163825,22.276284
罗便臣道80号,西半山,公寓,878,3,2,"47,000",香港西半山罗便臣道80号,114.151785,22.280515
淺水湾道37号,浅水湾,公寓,848,2,1,"49,000",香港浅水湾淺水湾道37号,114.196913,22.243439
蒲飞路10-16号,薄扶林,公寓,"1,238",3,2,"46,500",香港薄扶林蒲飞路10-16号,114.136322,22.278889
木棉山,西貢,公寓,"2,100",4,4,"50,000",香港西貢木棉山,114.163825,22.276284
联邦花园,西半山,公寓,"1,166",3,2,"53,000",香港西半山联邦花园,114.163825,22.276284
阳明山庄,浅水湾,公寓,"1,001",2,2,"48,000",香港浅水湾阳明山庄,114.200263,22.235277
名门,大坑,公寓,871,2,2,"48,000",香港大坑名门,114.200628,22.271648
碧华花园,九龙塘,公寓,"1,609",4,2,"48,000",香港九龙塘碧华花园,114.18832,22.324939
瀚然,西半山,公寓,911,2,2,"52,000",香港西半山瀚然,114.163825,22.276284
承峰,大埔,屋苑,"1,607",4,3,"53,500",香港大埔承峰,114.163825,22.276284
逸珑湾 II期,大埔,屋苑,"1,085",3,2,"48,000",香港大埔逸珑湾 II期,114.21087,22.42839
西浦,西营盘,屋苑,746,3,2,"49,000",香港西营盘西浦,114.144729,22.283989
愉景湾11期 - 海澄湖畔一段 低座洋房 / 独立屋,愉景湾,公寓,"1,600",3,2,"52,500",香港愉景湾愉景湾11期 - 海澄湖畔一段 低座洋房 / 独立屋,114.027788,22.292031
赛西湖大厦,北角半山/宝马山,公寓,"1,124",3,2,"52,800",香港北角半山/宝马山赛西湖大厦,114.190579,22.317007
逸珑湾,大埔,屋苑,"1,281",2,1,"48,000",香港大埔逸珑湾,114.21087,22.42839
利华阁,跑马地,单幢式大厦,"1,003",3,2,"49,000",香港跑马地利华阁,114.188983,22.266227
赛西湖大厦 13 座,北角半山/宝马山,屋苑,"1,090",3,2,"52,000",香港北角半山/宝马山赛西湖大厦 13 座,114.190579,22.317007
嘉兆台 2座,西半山,公寓,"1,040",3,2,"53,000",香港西半山嘉兆台 2座,114.157618,22.27686
银湖.天峰,马鞍山,屋苑,"1,564",4,3,"49,800",香港马鞍山银湖.天峰,114.249609,22.425148
珏堡,九龙塘,屋苑,"1,330",4,3,"50,000",香港九龙塘珏堡,114.163825,22.276284
雅景花园,大埔,洋房/独立屋,"1,366",3,3,"49,800",香港大埔雅景花园,114.203229,22.456026
乐陶苑,跑马地,屋苑,"1,103",3,2,"53,000",香港跑马地乐陶苑,113.987033,22.420273
天玺 海鑽玺,九龙站,屋苑,900,3,3,"49,800",香港九龙站天玺 海鑽玺,114.166221,22.30253
珑玺,奥运站,公寓,965,3,2,"53,000",香港奥运站珑玺,114.165394,22.314865
罗便臣道31号,西半山,单幢式大厦,"1,005",3,2,"52,000",香港西半山罗便臣道31号,114.15625,22.27666
珑玺 星海钻 3 座,奥运站,屋苑,"1,069",3,2,"52,000",香港奥运站珑玺 星海钻 3 座,114.165394,22.314865
凤凰阁,中半山,公寓,915,3,2,"50,000",香港中半山凤凰阁,114.177368,22.271311
西貢村屋,西貢,村屋,"2,100",4,3,"52,800",香港西貢西貢村屋,114.163825,22.276284
西貢村屋,西貢,村屋,"2,100",4,3,"50,000",香港西貢西貢村屋,114.163825,22.276284
The Austin,尖沙咀,屋苑,999,3,2,"53,800",香港尖沙咀The Austin,114.163825,22.276284
The Austin,尖沙咀,屋苑,991,3,2,"50,000",香港尖沙咀The Austin,114.163825,22.276284
迎海,马鞍山,屋苑,"1,554",5,4,"52,500",香港马鞍山迎海,114.163825,22.276284
乐景台,跑马地,屋苑,"1,214",3,2,"48,000",香港跑马地乐景台,114.188983,22.266227
快活大厦,跑马地,单幢式大厦,"1,061",3,2,"50,000",香港跑马地快活大厦,114.188983,22.266227
大坑道16-18号,大坑,公寓,851,2,2,"53,000",香港大坑大坑道16-18号,114.19764,22.274284
快活大厦,跑马地,单幢式大厦,"1,117",3,2,"52,000",香港跑马地快活大厦,114.188983,22.266227
南湾,鴨脷洲,公寓,"1,172",3,2,"50,000",香港鴨脷洲南湾,114.163825,22.276284
柏道2号,西半山,单幢式大厦,905,3,2,"48,000",香港西半山柏道2号,114.163825,22.276284
西浦,西营盘,公寓,746,3,2,"49,000",香港西营盘西浦,114.144729,22.283989
阳明山庄 山景园 5座,浅水湾,屋苑,"1,045",2,2,"50,000",香港浅水湾阳明山庄 山景园 5座,114.139932,22.282173
康乐园,大埔,洋房/独立屋,"1,553",4,2,"52,000",香港大埔康乐园,114.157,22.4595
大埔洋房/独立屋,大埔,洋房/独立屋,"1,902",5,3,"51,000",香港大埔大埔洋房/独立屋,114.163825,22.276284
天赋海湾 3期 - 海钻,大埔,屋苑,"1,410",4,4,"48,800",香港大埔天赋海湾 3期 - 海钻,114.20707,22.430319
大埔洋房/独立屋,大埔,洋房/独立屋,"1,214",4,3,"46,888",香港大埔大埔洋房/独立屋,114.163825,22.276284
天赋海湾 3期 - 海钻,大埔,屋苑,"1,450",4,3,"48,000",香港大埔天赋海湾 3期 - 海钻,114.20707,22.430319
逸珑湾,大埔,屋苑,"1,699",3,4,"53,000",香港大埔逸珑湾,114.21087,22.42839
天赋海湾 1期,大埔,屋苑,"1,692",4,3,"54,000",香港大埔天赋海湾 1期,114.20707,22.430319
Casa 880,鰂魚涌,单幢式大厦,"1,024",5,3,"50,000",香港鰂魚涌Casa 880,114.207558,22.291498
海逸豪园,紅磡,屋苑,"1,505",5,3,"53,000",香港紅磡海逸豪园,114.19784,22.30384
西貢村屋,西貢,村屋,"2,100",4,4,"50,000",香港西貢西貢村屋,114.163825,22.276284
峰景大厦,北角半山/宝马山,公寓,"1,163",2,2,"53,000",香港北角半山/宝马山峰景大厦,114.190579,22.317007
银海山庄,清水湾,屋苑,"1,218",3,3,"50,000",香港清水湾银海山庄,114.291885,22.284075
罗便臣道80号,西半山,公寓,841,2,2,"50,000",香港西半山罗便臣道80号,114.151785,22.280515
雍景台,西半山,公寓,"1,119",3,2,"52,000",香港西半山雍景台,114.15445,22.278811
贝沙湾四期 - 南湾,贝沙湾,公寓,"1,040",3,2,"50,000",香港贝沙湾贝沙湾四期 - 南湾,114.137592,22.25173
聚贤居,中上环,公寓,910,2,2,"54,000",香港中上环聚贤居,114.155806,22.28105
南湾,鴨脷洲,公寓,"1,051",2,2,"52,000",香港鴨脷洲南湾,114.163825,22.276284
鹿茵山庄,大埔,屋苑,"1,710",4,3,"52,000",香港大埔鹿茵山庄,114.163825,22.276284
西貢村屋,西貢,村屋,"2,100",4,4,"50,000",香港西貢西貢村屋,114.163825,22.276284
承峰,大埔,屋苑,"1,607",3,3,"53,800",香港大埔承峰,114.163825,22.276284
麒麟阁,何文田,单幢式大厦,"1,722",3,3,"50,000",香港何文田麒麟阁,114.04583,22.358381
Kadoorie Hill,何文田,单幢式大厦,"1,072",3,2,"52,000",香港何文田Kadoorie Hill,114.163825,22.276284
殷桦花园,西半山,公寓,818,3,2,"48,000",香港西半山殷桦花园,114.153102,22.27857
THE CARMEL,屯門,洋房/独立屋,"1,710",4,3,"49,800",香港屯門THE CARMEL,114.163825,22.276284
雍景台 2 座,西半山,公寓,"1,052",3,2,"52,000",香港西半山雍景台 2 座,114.15445,22.278811
康蘭苑,跑马地,单幢式大厦,994,3,2,"53,000",香港跑马地康蘭苑,114.181178,22.369977
赛西湖大厦,北角半山/宝马山,公寓,"1,124",2,2,"53,000",香港北角半山/宝马山赛西湖大厦,114.190579,22.317007
沙田洋房/独立屋,沙田,洋房/独立屋,"1,800",5,4,"47,000",香港沙田沙田洋房/独立屋,114.163825,22.276284
SAVANNAH 1座,将军澳/坑口,屋苑,"1,048",3,2,"51,000",香港将军澳/坑口SAVANNAH 1座,114.273724,22.314015
Grand Austin,尖沙咀,屋苑,"1,126",4,2,"53,000",香港尖沙咀Grand Austin,114.163825,22.276284
碧华花园 5座,九龙塘,屋苑,"1,607",4,3,"48,000",香港九龙塘碧华花园 5座,114.18832,22.324939
珏堡,九龙塘,屋苑,"1,471",4,3,"49,800",香港九龙塘珏堡,114.163825,22.276284
书院道 9号,九龙塘,单幢式大厦,"1,020",3,2,"47,000",香港九龙塘书院道 9号,114.188864,22.326079
雍怡雅苑,大埔,洋房/独立屋,"2,130",3,3,"52,800",香港大埔雍怡雅苑,114.182536,22.43918
海逸豪园,紅磡,屋苑,"1,505",5,3,"53,000",香港紅磡海逸豪园,114.19784,22.30384
一号銀海,奥运站,屋苑,959,3,2,"48,000",香港奥运站一号銀海,114.165394,22.314865
逸珑湾 I期 - 低座18座,大埔,洋房/独立屋,"1,229",4,3,"48,000",香港大埔逸珑湾 I期 - 低座18座,114.21087,22.42839
THE CARMEL,屯門,洋房/独立屋,"1,710",3,2,"49,800",香港屯門THE CARMEL,114.163825,22.276284
何文田山畔,何文田,屋苑,"1,057",3,2,"48,800",香港何文田何文田山畔,114.190396,22.309554
嘉文花园,尖沙咀,屋苑,"1,057",3,2,"48,000",香港尖沙咀嘉文花园,114.163825,22.276284
东山台18号,东半山,公寓,"1,536",2,2,"49,000",香港东半山东山台18号,114.185809,22.265432
慧景园 3座,大坑,公寓,"1,011",3,2,"48,000",香港大坑慧景园 3座,114.19923,22.27021
永安阁 1座,渣甸山,公寓,"1,260",3,2,"50,000",香港渣甸山永安阁 1座,114.163825,22.276284
雍景台 2 座,西半山,公寓,"1,048",3,2,"50,000",香港西半山雍景台 2 座,114.15445,22.278811
太古城 - 海景花园 (东) 39座 美菊阁,太古城/康怡,公寓,"1,114",3,2,"49,000",香港太古城/康怡太古城 - 海景花园 (东) 39座 美菊阁,114.219675,22.283189
联邦花园 1座 伦敦阁,西半山,公寓,"1,166",2,2,"54,000",香港西半山联邦花园 1座 伦敦阁,114.163825,22.276284
满峰台,中半山,公寓,"1,107",3,2,"48,000",香港中半山满峰台,114.163825,22.276284
星域轩 2座,湾仔,公寓,772,2,2,"48,000",香港湾仔星域轩 2座,114.163825,22.276284
My Central,中上环,公寓,906,3,2,"54,000",香港中上环My Central,114.163825,22.276284
惠士大厦,中半山,公寓,"1,325",3,2,"50,000",香港中半山惠士大厦,114.163825,22.276284
阳明山庄,浅水湾,公寓,"1,001",2,2,"51,000",香港浅水湾阳明山庄,114.200263,22.235277
比华利山,跑马地,公寓,"1,432",4,2,"52,000",香港跑马地比华利山,114.188983,22.266227
乐信台,西半山,公寓,"1,004",3,2,"50,000",香港西半山乐信台,114.163825,22.276284
愉景湾11期 - 海澄湖畔一段 低座洋房 / 独立屋,愉景湾,公寓,"1,604",3,3,"53,000",香港愉景湾愉景湾11期 - 海澄湖畔一段 低座洋房 / 独立屋,114.027788,22.292031
乐信台,西半山,公寓,"1,057",3,2,"48,000",香港西半山乐信台,114.163825,22.276284
康蘭苑,跑马地,公寓,994,3,2,"53,000",香港跑马地康蘭苑,114.181178,22.369977
萃峯,湾仔,公寓,875,3,2,"48,000",香港湾仔萃峯,114.163825,22.276284
恒柏园,西半山,公寓,"1,308",3,2,"48,000",香港西半山恒柏园,114.163825,22.276284
海景山庄,大埔,洋房/独立屋,"1,934",4,3,"52,800",香港大埔海景山庄,114.231625,22.470274
贝沙湾四期 - 南湾,贝沙湾,公寓,"1,040",3,2,"54,000",香港贝沙湾贝沙湾四期 - 南湾,114.137592,22.25173
缙城峰,西营盘,公寓,805,3,2,"52,000",香港西营盘缙城峰,114.147721,22.283716
浅水湾道23号,浅水湾,公寓,"1,035",3,2,"50,000",香港浅水湾浅水湾道23号,114.198453,22.235488
浅水湾道23号,浅水湾,公寓,"1,035",3,2,"50,000",香港浅水湾浅水湾道23号,114.198453,22.235488
西浦,西营盘,屋苑,851,3,2,"46,800",香港西营盘西浦,114.144729,22.283989
缙城峰,西营盘,屋苑,876,3,2,"48,000",香港西营盘缙城峰,114.147721,22.283716
西浦,西营盘,屋苑,883,3,2,"47,000",香港西营盘西浦,114.144729,22.283989
帝銮阁,薄扶林,屋苑,"1,115",3,2,"50,000",香港薄扶林帝銮阁,114.163825,22.276284
健园,西半山,单幢式大厦,"1,052",3,2,"47,000",香港西半山健园,114.163825,22.276284
阳明山庄,浅水湾,屋苑,"1,042",2,2,"52,000",香港浅水湾阳明山庄,114.200263,22.235277
阳明山庄,浅水湾,屋苑,"1,031",2,2,"52,000",香港浅水湾阳明山庄,114.200263,22.235277
西浦,西营盘,屋苑,885,3,2,"47,000",香港西营盘西浦,114.144729,22.283989
瀚然,西半山,屋苑,910,3,2,"52,000",香港西半山瀚然,114.163825,22.276284
蔚云阁,跑马地,单幢式大厦,946,3,2,"48,000",香港跑马地蔚云阁,114.188983,22.266227
The Austin,尖沙咀,屋苑,"1,002",2,2,"53,800",香港尖沙咀The Austin,114.163825,22.276284
年达阁,跑马地,单幢式大厦,862,2,2,"48,000",香港跑马地年达阁,114.188983,22.266227
阳明山庄 山景园 5座,浅水湾,屋苑,"1,042",2,2,"50,000",香港浅水湾阳明山庄 山景园 5座,114.139932,22.282173
珏堡,九龙塘,屋苑,"1,330",4,3,"52,000",香港九龙塘珏堡,114.163825,22.276284
石门甲村,东涌,村屋,"2,100",4,2,"50,000",香港东涌石门甲村,113.935832,22.265793
蓝天海岸 4期 - 水蓝.天岸 2座,东涌,屋苑,"1,350",3,3,"48,000",香港东涌蓝天海岸 4期 - 水蓝.天岸 2座,113.950104,22.290164
罗便臣道80号,西半山,公寓,878,3,2,"50,000",香港西半山罗便臣道80号,114.151785,22.280515
雍景台,西半山,公寓,"1,119",3,2,"48,000",香港西半山雍景台,114.15445,22.278811
嘉御山,大围,屋苑,"1,552",3,2,"48,000",香港大围嘉御山,114.163825,22.276284
雅典居,马鞍山,屋苑,"1,435",3,2,"50,000",香港马鞍山雅典居,114.242989,22.424008
显辉豪庭,东半山,公寓,"1,186",3,2,"54,000",香港东半山显辉豪庭,114.163825,22.276284
帝銮阁,薄扶林,公寓,"1,260",3,2,"54,000",香港薄扶林帝銮阁,114.163825,22.276284
慧景园,大坑,公寓,"1,011",3,2,"48,000",香港大坑慧景园,114.19899,22.27066
一号銀海,奥运站,公寓,963,3,2,"48,000",香港奥运站一号銀海,114.165394,22.314865
年丰园,西半山,公寓,"1,548",3,2,"50,000",香港西半山年丰园,114.14729,22.278809
年达阁,跑马地,公寓,862,3,2,"48,000",香港跑马地年达阁,114.188983,22.266227
毕架山一号,毕架山,屋苑,"1,068",3,2,"52,000",香港毕架山毕架山一号,114.163825,22.276284
君临天下,九龙站,屋苑,"1,084",3,2,"53,500",香港九龙站君临天下,114.166221,22.30253
映湾园2期 - 映涛轩6座,东涌,屋苑,"1,638",3,2,"47,000",香港东涌映湾园2期 - 映涛轩6座,113.955002,22.288893
君临天下,九龙站,屋苑,"1,084",3,2,"54,000",香港九龙站君临天下,114.166221,22.30253
联邦花园,西半山,屋苑,"1,080",2,2,"53,000",香港西半山联邦花园,114.163825,22.276284
帝銮阁,薄扶林,屋苑,"1,173",3,2,"50,000",香港薄扶林帝銮阁,114.163825,22.276284
竹丽苑,大坑,屋苑,"1,229",3,2,"50,000",香港大坑竹丽苑,114.200628,22.271648
福熙苑,西半山,屋苑,610,2,2,"52,000",香港西半山福熙苑,114.156975,22.276884
云地利台,跑马地,公寓,"1,198",3,2,"54,000",香港跑马地云地利台,114.190522,22.268689
殷桦花园 2期,西半山,公寓,818,3,2,"48,000",香港西半山殷桦花园 2期,114.153102,22.27857
黄泥涌道77-79号,跑马地,公寓,"1,125",2,2,"49,000",香港跑马地黄泥涌道77-79号,114.188983,22.266227
福熙苑,西半山,公寓,610,2,2,"52,000",香港西半山福熙苑,114.156975,22.276884
毕架山一号,毕架山,屋苑,"1,068",3,2,"52,000",香港毕架山毕架山一号,114.163825,22.276284
天玺,九龙站,屋苑,900,3,2,"50,000",香港九龙站天玺,114.166221,22.30253
君临天下,九龙站,屋苑,"1,076",3,2,"49,000",香港九龙站君临天下,114.166221,22.30253
擎天半岛,九龙站,屋苑,973,2,2,"53,000",香港九龙站擎天半岛,114.16758,22.303549
贝澳咸田,南大屿山,村屋,"2,100",4,2,"47,000",香港南大屿山贝澳咸田,114.021362,22.305926
天玺,九龙站,屋苑,949,3,2,"53,000",香港九龙站天玺,114.166221,22.30253
名铸,尖沙咀,屋苑,817,2,2,"48,000",香港尖沙咀名铸,114.163825,22.276284
贝沙湾四期 - 南湾,贝沙湾,屋苑,"1,047",3,2,"53,000",香港贝沙湾贝沙湾四期 - 南湾,114.137592,22.25173
贝沙湾四期 - 南湾,贝沙湾,屋苑,"1,040",3,2,"50,000",香港贝沙湾贝沙湾四期 - 南湾,114.137592,22.25173
辉煌豪园,西半山,公寓,868,3,2,"48,000",香港西半山辉煌豪园,114.163825,22.276284
联邦花园,西半山,公寓,"1,166",3,2,"51,000",香港西半山联邦花园,114.163825,22.276284
愉景湾13期 - 尚堤 1座 碧芦,愉景湾,公寓,"1,730",4,4,"50,000",香港愉景湾愉景湾13期 - 尚堤 1座 碧芦,114.027788,22.292031
淺水湾道37号 1座,浅水湾,屋苑,848,2,2,"52,000",香港浅水湾淺水湾道37号 1座,114.19636,22.243513
雍景台 1 座,西半山,公寓,"1,062",3,2,"53,000",香港西半山雍景台 1 座,114.153974,22.278987
宝云山庄,中半山,公寓,879,2,2,"50,000",香港中半山宝云山庄,114.163825,22.276284
愉景湾13期 - 尚堤,愉景湾,公寓,"2,248",4,4,"50,000",香港愉景湾愉景湾13期 - 尚堤,114.027788,22.292031
愉景湾2期 - 畔峰,愉景湾,公寓,"1,547",3,2,"49,000",香港愉景湾愉景湾2期 - 畔峰,114.027788,22.292031
毓成大厦,跑马地,单幢式大厦,976,3,2,"48,000",香港跑马地毓成大厦,114.188983,22.266227
金山花园,跑马地,公寓,959,3,2,"52,000",香港跑马地金山花园,114.188983,22.266227
珑玺 星海钻 3 座,奥运站,屋苑,936,3,2,"48,000",香港奥运站珑玺 星海钻 3 座,114.165394,22.314865
星域轩 1座,湾仔,屋苑,808,2,2,"50,000",香港湾仔星域轩 1座,114.163825,22.276284
天玺,九龙站,屋苑,872,3,2,"52,000",香港九龙站天玺,114.166221,22.30253
会景阁,湾仔,单幢式大厦,748,1,1,"49,500",香港湾仔会景阁,114.163825,22.276284
嘉文花园,尖沙咀,屋苑,"1,087",3,2,"50,000",香港尖沙咀嘉文花园,114.163825,22.276284
华芝大厦,跑马地,单幢式大厦,"1,200",3,2,"48,000",香港跑马地华芝大厦,114.188983,22.266227
祥兴大厦,湾仔,公寓,"1,154",2,2,"48,000",香港湾仔祥兴大厦,114.163825,22.276284
金山花园  A座,跑马地,屋苑,959,3,2,"48,000",香港跑马地金山花园  A座,114.188983,22.266227
年达阁,跑马地,单幢式大厦,862,3,2,"50,000",香港跑马地年达阁,114.188983,22.266227
富威阁,跑马地,公寓,"1,043",3,2,"48,000",香港跑马地富威阁,114.188983,22.266227
宝翠园,薄扶林,公寓,899,3,2,"52,000",香港薄扶林宝翠园,114.138337,22.282395
大夫第,何文田,公寓,"1,514",3,2,"54,000",香港何文田大夫第,114.081722,22.496786
大夫第,何文田,公寓,"1,294",3,2,"49,000",香港何文田大夫第,114.081722,22.496786
显辉豪庭,东半山,公寓,"1,186",3,2,"54,000",香港东半山显辉豪庭,114.163825,22.276284
御林豪庭,西半山,公寓,730,2,2,"48,000",香港西半山御林豪庭,114.154158,22.280718
柏傲山 5座,天后,屋苑,915,3,2,"52,000",香港天后柏傲山 5座,114.163825,22.276284
